﻿Nom Gare;Code Gare;Type jour;Date;Annee;Ligne;Axe;Tranche horaire;Somme de Montants
VILLIERS-LE-BEL-GONESSE-ARNOUVILLE;87276220;DIM;2024-03-03;2024;D;D;De 10h à 16h;3994
VILLEPREUX-LES-CLAYES;87393413;JOB;2024-01-16;2024;N;N;De 6h à 10h;1882
PARIS-EST;87113001;SAM;2023-11-18;2023;P;P;Après 20h;5391
MEUDON-VAL-FLEURY;87393082;DIM;2025-09-02;2025;C;C;De 6h à 10h;163
VILLIERS-MONTBARBIN;87116749;JOB;2023-09-19;2023;P;P;De 10h à 16h;18
VILLIERS-MONTBARBIN;87116749;SAM;2023-09-16;2023;P;P;De 16h à 20h;61
PARIS-GARE-DU-NORD;87271031;JOB;2024-01-16;2024;H;H;Avant 6h;460
MITRY-CLAYE;87271528;JOB;2024-01-16;2024;K;K;De 6h à 10h;1006
PARIS-SAINT-LAZARE;87384008;JOB;2024-01-16;2024;J;J4;Après 20h;6747
VILLIERS-SUR-MARNE-LE-PLESSIS-TREVISE;87113795;JOB;2022-03-22;2022;E;E;De 10h à 16h;2770
PARIS-SAINT-LAZARE;87384008;JOB;2024-01-16;2024;J;J4;De 16h à 20h;14316
DRANCY;87271403;JOB;2023-10-10;2023;B;B;De 16h à 20h;2924
PARIS-GARE-DU-NORD;87271031;SAM;2024-01-20;2024;K;K;De 6h à 10h;89
MONTFORT-L'AMAURY-MERE;87393892;JOB;2024-01-16;2024;N;N;De 6h à 10h;653
PARIS-SAINT-LAZARE;87384008;SAM;2024-01-20;2024;L;L3;Avant 6h;94
EPINAY-VILLETANEUSE;87271122;DIM;2024-01-21;2024;H;H;Après 20h;927
PEREIRE-LEVALLOIS;87381012;SAM;2025-08-02;2025;C;C;De 16h à 20h;755
MONTFORT-L'AMAURY-MERE;87393892;SAM;2024-01-20;2024;N;N;De 6h à 10h;100
PIERREFITTE-STAINS;87271163;JOB;2021-11-23;2021;T11;T11;De 10h à 16h;1095
ERMONT-EAUBONNE;87276055;DIM;2025-09-02;2025;C;C;De 16h à 20h;962
PIERRELAYE;87276097;DIM;2024-01-21;2024;H;H;De 10h à 16h;281
ERMONT-EAUBONNE;87276055;SAM;2024-01-20;2024;J;J4;Avant 6h;93
PIERRELAYE;87276097;JOB;2025-06-02;2025;C;C;Après 20h;28
MONTIGNY-BEAUCHAMP;87276089;SAM;2025-08-02;2025;C;C;Avant 6h;41
PLAISIR-GRIGNON;87393421;SAM;2024-01-20;2024;N;N;De 10h à 16h;1628
ESBLY;87116327;JOB;2023-11-14;2023;P;P;Avant 6h;124
POISSY;87386573;SAM;2022-11-19;2022;A;A;De 10h à 16h;2978
ESBLY;87116327;SAM;2023-11-18;2023;P;P;De 6h à 10h;377
PONT-CARDINET;87381111;SAM;2024-01-20;2024;L;L2;Après 20h;528
ESSONNES-ROBINSON;87681601;JOB;2024-02-04;2024;D;D;Après 20h;11
PONT-DU-GARIGLIANO-HOPITAL-EUROPEEN-G.-POMPIDOU;87393322;DIM;2025-09-02;2025;C;C;De 16h à 20h;589
MOUROUX;87116285;JOB;2023-11-14;2023;P;P;De 6h à 10h;119
PEREIRE-LEVALLOIS;87381012;JOB;2025-11-02;2025;C;C;De 10h à 16h;1430
EVRY-COURCOURONNES;87681387;JOB;2024-11-26;2024;T12;T12;De 10h à 16h;1056
PEREIRE-LEVALLOIS;87381012;JOB;2025-06-02;2025;C;C;De 16h à 20h;2762
EVRY-COURCOURONNES;87681387;SAM;2024-11-30;2024;T12;T12;De 10h à 16h;802
PETIT-VAUX;87393652;JOB;2024-11-26;2024;T12;T12;Avant 6h;5
FERME-NEUVE;87745851;SAM;2024-11-30;2024;T12;T12;Après 20h;100
PETIT-VAUX;87393652;JOB;2024-11-26;2024;T12;T12;De 10h à 16h;86
NANTEUIL-SAACY;87116558;DIM;2023-09-17;2023;P;P;De 10h à 16h;212
PETIT-VAUX;87393652;SAM;2024-11-30;2024;T12;T12;De 10h à 16h;129
NEMOURS-SAINT-PIERRE;87684126;DIM;2024-01-21;2024;R;R;Après 20h;81
PIERRELAYE;87276097;DIM;2024-01-21;2024;H;H;De 6h à 10h;131
FONTENAY-LE-FLEURY;87393405;DIM;2024-01-21;2024;N;N;De 6h à 10h;134
PONT-PETIT;87276154;DIM;2024-01-21;2024;H;H;De 6h à 10h;13
NEUVILLE-UNIVERSITE;87334482;JOB;2024-01-16;2024;L;L3;De 16h à 20h;478
PONTOISE;87276139;DIM;2024-01-21;2024;H;H;Avant 6h;47
NEUVILLE-UNIVERSITE;87334482;SAM;2022-11-19;2022;A;A;Avant 6h;39
PORTE-DE-CLICHY;87111278;SAM;2025-08-02;2025;C;C;De 10h à 16h;987
FRANCONVILLE-LE-PLESSIS-BOUCHARD;87276071;JOB;2025-06-02;2025;C;C;Après 20h;106
PLAISIR-GRIGNON;87393421;SAM;2024-01-20;2024;N;N;Après 20h;319
NOGENT-LE-PERREUX;87113746;SAM;2022-03-19;2022;E;E;De 6h à 10h;456
PLAISIR-LES-CLAYES;87393629;SAM;2024-01-20;2024;N;N;De 10h à 16h;687
GARANCIERES-LA-QUEUE;87393439;SAM;2024-01-20;2024;N;N;De 16h à 20h;81
RAMBOUILLET;87393314;JOB;2024-01-16;2024;N;N;Avant 6h;54
GARCHES-MARNES-LA-COQUETTE;87382259;JOB;2024-01-16;2024;L;L2;Après 20h;138
RAMBOUILLET;87393314;SAM;2024-01-20;2024;N;N;De 6h à 10h;218
ORGERUS-BEHOUST;87393447;DIM;2024-01-21;2024;N;N;De 6h à 10h;17
PONT-CARDINET;87381111;JOB;2024-01-16;2024;L;L3;De 16h à 20h;3170
GISORS;87381244;DIM;2024-01-21;2024;J;J6;De 10h à 16h;191
PONT-DE-L'ALMA;87393041;SAM;2025-08-02;2025;C;C;De 6h à 10h;395
PARIS-GARE-DE-LYON;87686030;DIM;2024-03-03;2024;D;D;De 10h à 16h;14560
REPUBLIQUE-MARX-DORMOY;87704254;SAM;2021-09-18;2021;T4;T4;De 10h à 16h;309
GRAND-BOURG;87681353;JOB;2024-02-04;2024;D;D;De 16h à 20h;192
CRETEIL-POMPADOUR;87608802;JOB;2024-05-03;2024;D;D;Avant 6h;376
PARIS-SAINT-LAZARE;87384008;JOB;2024-01-16;2024;L;L2;De 6h à 10h;9738
RIS-ORANGIS;87681338;DIM;2024-03-03;2024;D;D;De 16h à 20h;264
GUERARD-LA-CELLE-SUR-MORIN;87116269;DIM;2023-11-19;2023;P;P;De 16h à 20h;35
PONT-PETIT;87276154;JOB;2024-01-16;2024;H;H;Après 20h;3
PARIS-SAINT-LAZARE;87384008;SAM;2024-01-20;2024;L;L3;De 10h à 16h;5040
DORDIVES;87684233;SAM;2024-01-20;2024;R;R;De 10h à 16h;63
HOUILLES-CARRIERES-SUR-SEINE;87386409;JOB;2022-11-30;2022;A;A;Avant 6h;207
PONTHIERRY-PRINGY;87682526;SAM;2024-02-03;2024;D;D;Après 20h;15
PETIT-VAUX;87393652;JOB;2024-11-26;2024;T12;T12;De 6h à 10h;180
DREUX;87393488;SAM;2024-01-20;2024;N;N;Après 20h;89
INVALIDES;87393033;JOB;2025-06-02;2025;C;C;Après 20h;1513
PORCHEFONTAINE;87393165;SAM;2025-08-02;2025;C;C;De 6h à 10h;238
PIERRELAYE;87276097;JOB;2024-01-16;2024;H;H;Après 20h;64
PUTEAUX;87382382;DIM;2024-01-21;2024;L;L2;Avant 6h;24
ISSOU-PORCHEVILLE;87381574;JOB;2024-01-16;2024;J;J6;Après 20h;19
PUTEAUX;87382382;JOB;2024-11-06;2024;U;U;Après 20h;153
ISSY-VAL-DE-SEINE;87393306;JOB;2025-06-02;2025;C;C;De 16h à 20h;7397
EPINAY-VILLETANEUSE;87271122;JOB;2024-01-16;2024;H;H;Avant 6h;656
ISSY-VAL-DE-SEINE;87393306;SAM;2025-08-02;2025;C;C;De 6h à 10h;292
REMISE-A-JORELLE;87988709;JOB;2021-09-21;2021;T4;T4;Après 20h;44
JAVEL;87393066;DIM;2025-09-02;2025;C;C;De 16h à 20h;1001
EPLUCHES;87276147;JOB;2024-01-16;2024;H;H;Après 20h;8
JOUY-EN-JOSAS;87393512;SAM;2025-08-02;2025;C;V;Après 20h;41
ROSA-PARKS;87654798;JOB;2022-03-22;2022;E;E;Après 20h;1672
JUVISY;87545244;JOB;2025-11-02;2025;C;C;De 10h à 16h;7410
RIS-ORANGIS;87681338;JOB;2024-02-04;2024;D;D;Après 20h;93
JUZIERS;87381558;JOB;2024-01-16;2024;J;J6;Avant 6h;24
RUNGIS-LA-FRATERNELLE;87546291;JOB;2025-04-02;2025;C;C;Avant 6h;1
LA-BARRE-ORMESSON;87271171;SAM;2024-01-20;2024;H;H;Après 20h;311
RUNGIS-LA-FRATERNELLE;87546291;SAM;2025-08-02;2025;C;C;Avant 6h;7
LA-BORNE-BLANCHE;87276287;SAM;2024-02-03;2024;D;D;De 10h à 16h;47
ERMONT-EAUBONNE;87276055;JOB;2024-01-16;2024;H;H;De 6h à 10h;4184
LA-CELLE-SAINT-CLOUD;87382432;SAM;2024-01-20;2024;L;L2;Après 20h;170
SAINT-CYR;87393223;DIM;2023-10-15;2023;T13;T13;De 6h à 10h;70
PLAISIR-LES-CLAYES;87393629;JOB;2024-01-16;2024;N;N;De 10h à 16h;510
SAINT-CYR;87393223;DIM;2024-01-21;2024;N;N;De 6h à 10h;275
POISSY;87386573;DIM;2022-11-20;2022;A;A;De 10h à 16h;1651
GAGNY;87113514;JOB;2022-03-22;2022;E;E;De 6h à 10h;5384
LA-GARENNE-COLOMBES;87386003;DIM;2024-01-21;2024;L;L3;De 6h à 10h;302
GAGNY;87113514;SAM;2022-03-19;2022;E;E;Avant 6h;52
POISSY;87386573;JOB;2025-01-04;2025;J;J5;De 10h à 16h;1646
GARGES-SARCELLES;87276196;SAM;2024-02-03;2024;D;D;De 16h à 20h;4619
POISSY;87386573;JOB;2025-01-04;2025;J;J5;De 16h à 20h;2315
SAINT-QUENTIN-EN-YVELINES-MONTIGNY-LE-BRETONNEUX;87393843;DIM;2024-04-28;2024;U;U;Avant 6h;16
LA-VERRIERE;87393256;DIM;2024-01-21;2024;N;N;De 16h à 20h;452
LE-PLESSIS-BELLEVILLE;87271551;SAM;2024-01-20;2024;K;K;De 10h à 16h;68
PONT-DE-L'ALMA;87393041;DIM;2025-09-02;2025;C;C;Après 20h;577
SAINT-GRATIEN;87276170;SAM;2025-08-02;2025;C;C;Avant 6h;66
PONT-DE-L'ALMA;87393041;JOB;2025-11-02;2025;C;C;De 6h à 10h;967
VAIRES-TORCY;87116293;JOB;2023-11-14;2023;P;P;De 6h à 10h;1929
LARDY;87545160;DIM;2025-09-02;2025;C;C;De 6h à 10h;38
LE-STADE;87381095;JOB;2024-01-16;2024;J;J4;Après 20h;236
PONTHIERRY-PRINGY;87682526;DIM;2024-03-03;2024;D;D;De 16h à 20h;110
VANVES-MALAKOFF;87391532;SAM;2024-01-20;2024;N;N;Avant 6h;11
PONTOISE;87276139;DIM;2024-01-21;2024;J;J6;De 10h à 16h;675
VAUCRESSON;87382267;SAM;2024-01-20;2024;L;L2;Avant 6h;16
LE-COUDRAY-MONTCEAUX;87681635;JOB;2024-02-04;2024;D;D;De 16h à 20h;34
LE-VAL-D'OR;87382366;SAM;2024-01-20;2024;L;L2;Après 20h;193
PORCHEFONTAINE;87393165;JOB;2025-06-02;2025;C;C;Après 20h;40
SAINT-MICHEL-SUR-ORGE;87545202;SAM;2025-08-02;2025;C;C;De 6h à 10h;782
PRESLES-COURCELLES;87276501;JOB;2024-01-16;2024;H;H;De 6h à 10h;350
LES-BOULLEREAUX-CHAMPIGNY;87113779;SAM;2022-03-19;2022;E;E;De 16h à 20h;610
ROMAIN-ROLLAND;87704296;JOB;2021-09-21;2021;T4;T4;De 16h à 20h;581
SAINT-NOM-LA-BRETECHE-FORET-DE-MARLY;87382481;DIM;2023-10-15;2023;T13;T13;De 10h à 16h;189
LE-RAINCY-VILLEMOMBLE-MONTFERMEIL;87113472;SAM;2022-03-19;2022;E;E;Après 20h;443
LES-ESSARTS-LE-ROI;87393280;JOB;2024-01-16;2024;N;N;De 10h à 16h;277
ROSNY-SUR-SEINE;87415885;JOB;2025-01-04;2025;J;J5;De 6h à 10h;297
SAINT-OUEN-L'AUMONE;87276105;JOB;2024-01-16;2024;H;H;Avant 6h;88
LE-VAL-D'OR;87382366;SAM;2024-01-20;2024;L;L2;De 6h à 10h;232
LES-MUREAUX;87386680;SAM;2021-04-12;2021;J;J5;Avant 6h;71
SAINT-CHERON;87545509;JOB;2025-06-02;2025;C;C;De 6h à 10h;614
LES-NOUES;87276238;DIM;2024-03-03;2024;D;D;Après 20h;90
SAINT-CLOUD;87382358;DIM;2024-01-21;2024;L;L2;De 10h à 16h;1562
SAINT-OUEN-L'AUMONE-QUARTIER-DE-L'EGLISE;87381426;SAM;2024-01-20;2024;J;J6;Avant 6h;25
LEON-BLUM;87704262;SAM;2021-11-09;2021;T4;T4;De 16h à 20h;768
LES-PORTES-DE-SAINT-CYR;87710921;DIM;2023-10-15;2023;T13;T13;De 10h à 16h;19
SAINT-CLOUD;87382358;DIM;2024-04-28;2024;U;U;De 6h à 10h;31
SAINT-QUENTIN-EN-YVELINES-MONTIGNY-LE-BRETONNEUX;87393843;SAM;2024-04-27;2024;U;U;Avant 6h;25
LES-BOULLEREAUX-CHAMPIGNY;87113779;DIM;2022-03-20;2022;E;E;Avant 6h;35
LES-PORTES-DE-SAINT-CYR;87710921;JOB;2023-10-19;2023;T13;T13;De 10h à 16h;17
SAINT-DENIS;87271015;DIM;2024-03-03;2024;D;D;Après 20h;3243
LES-VALLEES;87386300;SAM;2024-01-20;2024;L;L3;Avant 6h;49
LES-ESSARTS-LE-ROI;87393280;JOB;2024-01-16;2024;N;N;Avant 6h;25
SARTROUVILLE;87386417;JOB;2022-11-30;2022;A;A;De 10h à 16h;3342
SAINT-DENIS;87271015;JOB;2024-01-16;2024;H;H;Avant 6h;641
LIEUSAINT-MOISSY;87682153;SAM;2024-02-03;2024;D;D;De 10h à 16h;1999
LES-MUREAUX;87386680;DIM;2021-05-12;2021;J;J5;De 6h à 10h;387
LIMAY;87381582;SAM;2024-01-20;2024;J;J6;De 6h à 10h;165
SAINT-GRATIEN;87276170;DIM;2025-09-02;2025;C;C;De 16h à 20h;512
SEVRAN-LIVRY;87271429;JOB;2023-10-10;2023;B;B;Après 20h;337
SAINT-GRATIEN;87276170;DIM;2025-09-02;2025;C;C;De 6h à 10h;359
LUZARCHES;87276576;SAM;2024-01-20;2024;H;H;De 6h à 10h;68
LES-NOUES;87276238;SAM;2024-02-03;2024;D;D;Après 20h;110
MAGENTA;87281873;JOB;2022-03-22;2022;E;E;Après 20h;4155
LIEUSAINT-MOISSY;87682153;JOB;2024-05-03;2024;D;D;De 10h à 16h;2867
STADE-DE-FRANCE-SAINT-DENIS;87164780;JOB;2024-05-03;2024;D;D;Après 20h;548
SAINT-MICHEL-NOTRE-DAME;87547315;JOB;2025-11-02;2025;C;C;De 10h à 16h;13935
MAGENTA;87281873;SAM;2022-03-19;2022;E;E;De 6h à 10h;3512
LISIERE-PEREIRE;87733683;DIM;2023-10-15;2023;T13;T13;Après 20h;19
SURESNES-MONT-VALERIEN;87382374;SAM;2024-01-20;2024;L;L2;De 10h à 16h;770
SAINT-NOM-LA-BRETECHE-FORET-DE-MARLY;87382481;JOB;2024-01-16;2024;L;L2;Après 20h;64
MAISONS-LAFFITTE;87386425;SAM;2022-11-19;2022;A;A;Avant 6h;55
SAINT-NOM-LA-BRETECHE-FORET-DE-MARLY;87382481;SAM;2024-01-20;2024;L;L2;De 10h à 16h;461
TACOIGNIERES-RICHEBOURG;87393454;JOB;2024-01-16;2024;N;N;Avant 6h;9
LONGJUMEAU;87393611;DIM;2024-01-12;2024;T12;T12;De 10h à 16h;150
MANTES-LA-JOLIE;87381509;JOB;2025-01-04;2025;J;J5;Avant 6h;342
MASSY-PALAISEAU;87393579;SAM;2025-08-02;2025;C;C;Après 20h;34
THOMERY;87682252;SAM;2024-01-20;2024;R;R;De 10h à 16h;96
MASSY-VERRIERES;87383281;DIM;2025-09-02;2025;C;C;Après 20h;10
MARCHEZAIS-BROUE;87393470;DIM;2024-01-21;2024;N;N;De 16h à 20h;32
SAINT-OUEN-L'AUMONE-LIESSE;87337980;JOB;2024-01-16;2024;H;H;Avant 6h;48
TOURNAN;87116210;DIM;2023-11-19;2023;P;P;De 10h à 16h;240
MAURICE-AUDIN;87704270;JOB;2021-09-21;2021;T4;T4;De 16h à 20h;397
MAREIL-SUR-MAULDRE;87381715;SAM;2024-01-20;2024;N;N;De 16h à 20h;33
SAINT-QUENTIN-EN-YVELINES-MONTIGNY-LE-BRETONNEUX;87393843;SAM;2024-04-27;2024;U;U;De 6h à 10h;331
TRAPPES;87393835;JOB;2024-01-16;2024;N;N;Après 20h;204
MEAUX;87116103;JOB;2023-11-14;2023;P;P;Avant 6h;659
MARLY-LE-ROI;87382465;JOB;2024-01-16;2024;L;L2;De 6h à 10h;1691
SANTEUIL-LE-PERCHAY;87381186;DIM;2024-01-21;2024;J;J6;Après 20h;2
TRIE-CHATEAU;87381236;JOB;2024-01-16;2024;J;J6;Après 20h;0
MELUN;87682005;SAM;2024-02-03;2024;D;D;De 16h à 20h;1382
MASSY-EUROPE;87725465;DIM;2024-01-12;2024;T12;T12;De 10h à 16h;155
SARTROUVILLE;87386417;DIM;2022-11-20;2022;A;A;De 16h à 20h;2275
TRIEL-SUR-SEINE;87381806;DIM;2024-01-21;2024;J;J6;De 10h à 16h;285
MEUDON-VAL-FLEURY;87393082;JOB;2025-11-02;2025;C;C;De 6h à 10h;2679
MASSY-PALAISEAU;87393579;DIM;2024-01-12;2024;T12;T12;De 16h à 20h;547
LUZARCHES;87276576;DIM;2024-01-21;2024;H;H;De 10h à 16h;147
VANVES-MALAKOFF;87391532;JOB;2024-01-16;2024;N;N;Après 20h;169
MONTARGIS;87684001;DIM;2024-01-21;2024;R;R;De 16h à 20h;429
MAURICE-AUDIN;87704270;SAM;2021-11-09;2021;T4;T4;De 16h à 20h;354
MAGENTA;87281873;JOB;2022-03-22;2022;E;E;De 6h à 10h;19467
VAUX-SUR-SEINE;87381814;JOB;2024-01-16;2024;J;J6;Après 20h;19
THUN-LE-PARADIS;87381822;JOB;2024-01-16;2024;J;J6;De 6h à 10h;469
VERNOUILLET-VERNEUIL;87386656;SAM;2021-04-12;2021;J;J5;Après 20h;77
NANTERRE-UNIVERSITE;87386318;JOB;2024-01-16;2024;L;L3;Avant 6h;48
VERSAILLES-CHANTIERS;87393009;JOB;2025-06-02;2025;C;C;De 16h à 20h;1459
NANTEUIL-LE-HAUDOUIN;87271577;DIM;2024-01-21;2024;K;K;De 6h à 10h;16
VERSAILLES-CHANTIERS;87393009;SAM;2025-08-02;2025;C;V;De 10h à 16h;632
NEUVILLE-UNIVERSITE;87334482;JOB;2024-01-16;2024;L;L3;De 10h à 16h;98
MITRY-CLAYE;87271528;JOB;2023-10-10;2023;B;B;De 6h à 10h;983
NEUVILLE-UNIVERSITE;87334482;SAM;2022-11-19;2022;A;A;Après 20h;214
VERSAILLES-CHATEAU-RIVE-GAUCHE;87393157;DIM;2025-09-02;2025;C;C;De 16h à 20h;3592
NOGENT-L'ARTAUD-CHARLY;87116566;SAM;2023-09-16;2023;P;P;De 10h à 16h;113
VERSAILLES-RIVE-DROITE;87382861;DIM;2024-01-21;2024;L;L2;Avant 6h;18
MASSY-PALAISEAU;87393579;DIM;2025-09-02;2025;C;C;De 16h à 20h;155
MONTGERON-CROSNE;87682104;DIM;2024-03-03;2024;D;D;De 6h à 10h;357
MASSY-VERRIERES;87383281;JOB;2025-06-02;2025;C;C;Après 20h;15
VILLABE;87681619;JOB;2024-12-03;2024;D;D;De 6h à 10h;148
VAL-D'ARGENTEUIL;87381798;SAM;2024-01-20;2024;J;J6;Avant 6h;95
MONTIGNY-BEAUCHAMP;87276089;DIM;2025-09-02;2025;C;C;Avant 6h;11
PARIS-GARE-DU-NORD;87271031;DIM;2024-03-03;2024;D;D;De 6h à 10h;5397
VILLEPREUX-LES-CLAYES;87393413;SAM;2024-01-20;2024;N;N;De 16h à 20h;420
VALMONDOIS;87276535;JOB;2024-01-16;2024;H;H;Avant 6h;21
MUSEE-D'ORSAY;87547307;DIM;2025-09-02;2025;C;C;De 16h à 20h;2736
VALMONDOIS;87276535;SAM;2024-01-20;2024;H;H;De 6h à 10h;176
VILLIERS-MONTBARBIN;87116749;SAM;2023-09-16;2023;P;P;De 10h à 16h;29
VANVES-MALAKOFF;87391532;DIM;2024-01-21;2024;N;N;Avant 6h;6
MUSEE-D'ORSAY;87547307;SAM;2025-08-02;2025;C;C;De 10h à 16h;2661
VANVES-MALAKOFF;87391532;JOB;2024-01-16;2024;N;N;Avant 6h;20
VILLIERS-SUR-MARNE-LE-PLESSIS-TREVISE;87113795;DIM;2022-03-20;2022;E;E;De 6h à 10h;968
PERSAN-BEAUMONT;87276469;DIM;2024-01-21;2024;H;H;De 10h à 16h;1027
NEMOURS-SAINT-PIERRE;87684126;JOB;2024-01-16;2024;R;R;De 10h à 16h;482
VAUX-SUR-SEINE;87381814;JOB;2024-01-16;2024;J;J6;Avant 6h;19
VULAINES-SUR-SEINE-SAMOREAU;87682443;SAM;2024-01-20;2024;R;R;Après 20h;7
VERNOUILLET-VERNEUIL;87386656;JOB;2025-01-04;2025;J;J5;De 10h à 16h;762
NOGENT-L'ARTAUD-CHARLY;87116566;JOB;2023-09-19;2023;P;P;De 16h à 20h;82
VERSAILLES-CHANTIERS;87393009;DIM;2025-09-02;2025;C;V;De 10h à 16h;375
NOGENT-LE-PERREUX;87113746;SAM;2022-03-19;2022;E;E;Après 20h;289
VERSAILLES-CHANTIERS;87393009;JOB;2024-01-16;2024;N;N;De 10h à 16h;4062
NOINTEL-MOURS;87276758;DIM;2024-01-21;2024;H;H;De 10h à 16h;96
PIERREFITTE-STAINS;87271163;DIM;2021-11-21;2021;T11;T11;Avant 6h;124
MONTGEROULT-COURCELLES;87381160;DIM;2024-01-21;2024;J;J6;De 10h à 16h;4
VIARMES;87276568;DIM;2024-01-21;2024;H;H;Avant 6h;2
NOTRE-DAME-DES-ANGES;87704312;DIM;2021-12-09;2021;T4;T4;Avant 6h;3
VIGNEUX-SUR-SEINE;87681304;JOB;2024-05-03;2024;D;D;Après 20h;315
VILLAINES;87272021;JOB;2024-01-16;2024;H;H;De 10h à 16h;26
ORANGIS-BOIS-DE-L'EPINE;87681346;JOB;2024-05-03;2024;D;D;De 16h à 20h;1088
MONTSOULT-MAFFLIERS;87276493;SAM;2024-01-20;2024;H;H;Après 20h;95
PONT-CARDINET;87381111;JOB;2024-01-16;2024;L;L2;Avant 6h;28
ORGERUS-BEHOUST;87393447;JOB;2024-01-16;2024;N;N;Avant 6h;7
VILLEPINTE;87271452;SAM;2019-03-16;2019;B;B;De 16h à 20h;652
PONTHIERRY-PRINGY;87682526;JOB;2024-12-03;2024;D;D;De 10h à 16h;151
ORLY-VILLE;87546200;JOB;2025-06-02;2025;C;C;De 16h à 20h;465
PONTOISE;87276139;SAM;2024-01-20;2024;J;J6;Après 20h;289
VOSVES;87682500;DIM;2024-03-03;2024;D;D;De 10h à 16h;11
YERRES;87682112;JOB;2024-05-03;2024;D;D;De 16h à 20h;956
PARIS-GARE-DU-NORD;87271031;DIM;2019-03-17;2019;B;B;De 6h à 10h;11205
PARIS-GARE-DU-NORD;87271031;SAM;2024-02-03;2024;D;D;De 16h à 20h;28122
PARIS-SAINT-LAZARE;87384008;DIM;2021-05-12;2021;J;J5;De 10h à 16h;1617
ACHERES-VILLE;87381657;SAM;2022-11-19;2022;A;A;De 16h à 20h;1029
ALLEE-DE-LA-TOUR-RENDEZ-VOUS;87113878;DIM;2021-12-09;2021;T4;T4;De 6h à 10h;82
AEROPORT-CHARLES-DE-GAULLE-2-(TERMINAL-2);87001479;DIM;2019-03-24;2019;B;B;De 16h à 20h;4634
AEROPORT-CHARLES-DE-GAULLE-2-(TERMINAL-2);87001479;SAM;2019-03-23;2019;B;B;De 6h à 10h;2876
ARBORETUM;87704320;DIM;2021-12-09;2021;T4;T4;De 16h à 20h;126
ARGENTEUIL;87381848;DIM;2024-01-21;2024;J;J4;De 6h à 10h;738
ARGENTEUIL;87381848;JOB;2024-01-16;2024;J;J6;De 6h à 10h;7567
ALLEE-ROYALE;87710913;SAM;2023-10-14;2023;T13;T13;De 16h à 20h;31
ASNIERES-SUR-SEINE;87381137;SAM;2024-01-20;2024;J;J4;De 10h à 16h;2181
ASNIERES-SUR-SEINE;87381137;DIM;2024-01-21;2024;L;L2;Après 20h;306
ARPAJON;87545467;JOB;2025-06-02;2025;C;C;De 10h à 16h;758
AULNAY-SOUS-BOIS;87271411;SAM;2019-03-16;2019;B;B;Avant 6h;513
ASNIERES-SUR-SEINE;87381137;SAM;2024-01-20;2024;L;L3;Avant 6h;25
AVENUE-DU-PRESIDENT-KENNEDY-MAISON-DE-RADIO-FRANCE;87543207;JOB;2025-06-02;2025;C;C;De 16h à 20h;1193
BECON-LES-BRUYERES;87382002;DIM;2024-01-21;2024;L;L3;Après 20h;266
BAILLY;87710780;DIM;2023-10-15;2023;T13;T13;De 10h à 16h;85
BOIS-COLOMBES;87381079;JOB;2024-01-16;2024;J;J4;De 10h à 16h;2015
BIBLIOTHEQUE-FRANCOIS-MITTERRAND;87328328;SAM;2025-08-02;2025;C;C;Après 20h;6637
BOIGNEVILLE;87684407;SAM;2024-02-03;2024;D;D;Après 20h;0
BOIS-COLOMBES;87381079;DIM;2024-01-21;2024;J;J6;Après 20h;19
BOUFFEMONT-MOISSELLES;87276485;DIM;2024-01-21;2024;H;H;Après 20h;46
BOIS-BRIARD;87746024;SAM;2024-11-30;2024;T12;T12;Après 20h;6
BAILLY;87710780;SAM;2023-10-14;2023;T13;T13;De 6h à 10h;34
BIEVRES;87393546;SAM;2025-08-02;2025;C;V;Avant 6h;3
BREUILLET-VILLAGE;87545491;SAM;2025-08-02;2025;C;C;De 6h à 10h;164
CERGY-LE-HAUT;87382655;JOB;2024-01-16;2024;L;L3;De 10h à 16h;214
BRUYERES-SUR-OISE;87276451;SAM;2024-01-20;2024;H;H;De 10h à 16h;37
CERGY-LE-HAUT;87382655;DIM;2022-11-20;2022;A;A;Après 20h;295
CERGY-PREFECTURE;87381905;DIM;2022-11-20;2022;A;A;Après 20h;564
CAMP-DES-LOGES;87710939;SAM;2023-10-14;2023;T13;T13;Après 20h;8
CERGY-SAINT-CHRISTOPHE;87382499;JOB;2024-01-16;2024;L;L3;De 16h à 20h;1101
CERGY-PREFECTURE;87381905;JOB;2024-01-16;2024;L;L3;Après 20h;152
BOIS-LE-ROI;87682203;SAM;2024-01-20;2024;R;R;De 16h à 20h;445
CESSON;87682161;SAM;2024-02-03;2024;D;D;De 10h à 16h;715
CHAMARANDE;87545152;JOB;2025-06-02;2025;C;C;De 16h à 20h;45
CHAMP-DE-COURSES-D'ENGHIEN;87276030;DIM;2024-01-21;2024;H;H;De 6h à 10h;269
CHAMP-DE-COURSES-D'ENGHIEN;87276030;JOB;2024-01-16;2024;H;H;De 6h à 10h;1460
CHAMP-DE-MARS-TOUR-EIFFEL;87393058;SAM;2025-08-02;2025;C;C;Après 20h;2908
BOUGIVAL;87382440;SAM;2024-01-20;2024;L;L2;De 6h à 10h;119
CHATELET-LES-HALLES;87758607;DIM;2024-03-03;2024;D;D;De 16h à 20h;12738
CHAVILLE-RIVE-DROITE;87382333;JOB;2024-01-16;2024;L;L2;De 16h à 20h;693
CHAUMONT-EN-VEXIN;87381228;SAM;2024-01-20;2024;J;J6;De 16h à 20h;38
